source,target,weight,tag
b3107,t_erotica,93,erotica
b5835,t_romance,93,romance
b5083,t_mystery,93,mystery
b6041,t_mystery,93,mystery
b4598,t_classics,93,classics
b2600,t_victorian,93,victorian
b5006,t_suspense,93,suspense
b5579,t_paranormal-romance,93,paranormal-romance
b4916,t_paranormal,93,paranormal
b5387,t_non-fiction,93,non-fiction
b2478,t_medical,93,medical
b2347,t_vampires,93,vampires
b4707,t_music,93,music
b6309,t_epic-fantasy,93,epic-fantasy
b3492,t_sci-fi-fantasy,93,sci-fi-fantasy
b2811,t_sci-fi-fantasy,93,sci-fi-fantasy
b9134,t_christian,93,christian
b2637,t_20th-century,93,20th-century
b2613,t_gender,93,gender
b4381,t_botm,93,botm
b7119,t_sci-fi-fantasy,93,sci-fi-fantasy
b4202,t_chile,93,chile
b7260,t_horror,93,horror
b9498,t_historical,93,historical
b1297,t_love,93,love
b5790,t_romance,93,romance
b4345,t_humor,93,humor
b914,t_war,93,war
b1150,t_crime,93,crime
b1634,t_nicholas-flamel,93,nicholas-flamel
b7548,t_christian-life,93,christian-life
b4537,t_greek,93,greek
b3807,t_thriller,93,thriller
b5412,t_urban-fantasy,93,urban-fantasy
b6202,t_essays,93,essays
b7736,t_romance-historical,93,romance-historical
b8808,t_romance,93,romance
b4606,t_biography,93,biography
b7490,t_alternate-history,92,alternate-history
b5633,t_adventure,92,adventure
b8454,t_non-fiction,92,non-fiction
b7809,t_mystery,92,mystery
b5692,t_alex-cross-series,92,alex-cross-series
b7111,t_nonfiction,92,nonfiction
b4703,t_suspense,92,suspense
b9094,t_memoir,92,memoir
b6800,t_demons,92,demons
b4039,t_religion,92,religion
b2982,t_romance,92,romance
b1463,t_magic,92,magic
b6825,t_spiritual,92,spiritual
b2332,t_kindle-first,92,kindle-first
b567,t_adoption,92,adoption
b4696,t_mystery,92,mystery
b4027,t_crime,92,crime
b2740,t_drama,92,drama
b2845,t_sci-fi,92,sci-fi
b9476,t_detective,92,detective
b5565,t_paranormal,92,paranormal
b1894,t_contemporary-romance,92,contemporary-romance
b2095,t_poetry,92,poetry
b8482,t_science-fiction,92,science-fiction
b8777,t_aliens,92,aliens
b8654,t_fantasy,92,fantasy
b9677,t_supernatural,92,supernatural
b1494,t_humor,92,humor
b5180,t_presidents,92,presidents
b3101,t_classic,92,classic
b5525,t_thriller,92,thriller
b3385,t_politics,92,politics
b2042,t_biography,92,biography
b2688,t_magic,92,magic
b6788,t_historical-fiction,92,historical-fiction
b3973,t_adventure,92,adventure
b1098,t_contemporary-romance,92,contemporary-romance
b3791,t_rory-gilmore-challenge,92,rory-gilmore-challenge
b7922,t_manga,92,manga
b1638,t_high-fantasy,92,high-fantasy
b4405,t_funny,92,funny
b7156,t_romance-historical,92,romance-historical
b6059,t_thriller,92,thriller
b4804,t_made-me-cry,92,made-me-cry
b9209,t_graphic,92,graphic
b7076,t_horror,92,horror
b1082,t_japanese-lit,92,japanese-lit
b9488,t_crime,92,crime
b9488,t_romantic-suspense,92,romantic-suspense
b6764,t_true-crime,92,true-crime
b2707,t_history,92,history
b8944,t_fantasy,92,fantasy
b8314,t_thriller,92,thriller
b7572,t_humor,92,humor
b9664,t_graphic-novel,92,graphic-novel
b7058,t_medieval,92,medieval
b1279,t_environment,92,environment
b665,t_fantasy,92,fantasy
b8278,t_thriller,92,thriller
b5528,t_crime,92,crime
b5925,t_mystery,92,mystery
b6842,t_historical,92,historical
b4044,t_erotica,92,erotica
b8215,t_miss-marple,92,miss-marple
b2161,t_stand-alones,92,stand-alones
b4099,t_nonfiction,92,nonfiction
b8512,t_scifi,92,scifi
b8414,t_holocaust,92,holocaust
b853,t_newberry,92,newberry
b9154,t_mystery,92,mystery
b8509,t_fantasy,92,fantasy
b3643,t_historical,92,historical
b5842,t_high-fantasy,92,high-fantasy
b3206,t_history,92,history
b1255,t_multicultural,92,multicultural
b804,t_english-literature,92,english-literature
b7380,t_historical-mystery,92,historical-mystery
b8167,t_journalism,92,journalism
b5389,t_mystery,92,mystery
b2316,t_short-story-collections,92,short-story-collections
b7334,t_aussie,92,aussie
b4937,t_fantasy,92,fantasy
b8046,t_nonfiction,92,nonfiction
b5380,t_historical-fiction,92,historical-fiction
b9851,t_mangas,92,mangas
b3968,t_urban-fantasy,92,urban-fantasy
b7571,t_suspense,92,suspense
b9697,t_fantasy,92,fantasy
b4802,t_suspense,92,suspense
b6446,t_rome,92,rome
b5722,t_fantasy,92,fantasy
b2385,t_fantasy-sci-fi,92,fantasy-sci-fi
b5282,t_kay-scarpetta,92,kay-scarpetta
b6383,t_chick-lit,92,chick-lit
b7161,t_mystery,92,mystery
b7196,t_funny,92,funny
b5940,t_religion,92,religion
b9085,t_scifi,92,scifi
b9231,t_non-fiction,92,non-fiction
b8014,t_non-fiction,92,non-fiction
b136,t_chic-lit,92,chic-lit
b3104,t_presidents,92,presidents
b7698,t_romance,92,romance
b7412,t_humor,92,humor
b9277,t_scifi,92,scifi
b3388,t_historical-fiction,92,historical-fiction
b5166,t_kay-scarpetta,92,kay-scarpetta
b3645,t_medicine,92,medicine
b4230,t_adventure,92,adventure
b964,t_adventure,92,adventure
b3556,t_historical-fiction,92,historical-fiction
b3202,t_humor,92,humor
b941,t_historical,92,historical
b634,t_romance,92,romance
b9568,t_history,92,history
b1369,t_newberry,92,newberry
b9183,t_military,92,military
b4028,t_contemporary-romance,92,contemporary-romance
b948,t_pulitzer-prize-winners,92,pulitzer-prize-winners
b8041,t_science-fiction,92,science-fiction
b1231,t_architecture,92,architecture
b9449,t_thriller,92,thriller
b8695,t_horror,92,horror
b4276,t_mystery-thriller,92,mystery-thriller
b5337,t_horror,92,horror
b3924,t_mystery,92,mystery
b5983,t_historical-fiction,92,historical-fiction
b7293,t_crime,92,crime
b7840,t_classics,92,classics
b6750,t_pop-culture,92,pop-culture
b6363,t_tech,92,tech
b8760,t_russian-literature,92,russian-literature
b2801,t_friends-to-lovers,92,friends-to-lovers
b2453,t_raymond-e-feist,92,raymond-e-feist
b8554,t_paranormal,92,paranormal
b2090,t_vampires,92,vampires
b2862,t_mystery,92,mystery
b2432,t_mystery,92,mystery
b9013,t_ghosts,92,ghosts
b3038,t_coming-of-age,92,coming-of-age
b962,t_na,92,na
b7509,t_action-adventure,92,action-adventure
b4393,t_urban-fantasy,92,urban-fantasy
b8449,t_historical,92,historical
b1583,t_chick-lit,92,chick-lit
b5939,t_mental-health,92,mental-health
b3485,t_politics,92,politics
b3485,t_science,92,science
b6014,t_gothic,92,gothic
b9400,t_classics,92,classics
b7224,t_alpha-male,92,alpha-male
b2453,t_sci-fi-fantasy,92,sci-fi-fantasy
b4408,t_paranormal-romance,92,paranormal-romance
b8837,t_mystery,92,mystery
b6185,t_thriller,92,thriller
b2967,t_travel,92,travel
b2729,t_poesia,92,poesia
b2761,t_romance,92,romance
b9122,t_supernatural,92,supernatural
b4355,t_horror,92,horror
b1171,t_renaissance,92,renaissance
b9063,t_caldecott,92,caldecott
b9089,t_erotica,92,erotica
b4377,t_crime,92,crime
b6019,t_chick-lit,92,chick-lit
b6005,t_sci-fi-fantasy,92,sci-fi-fantasy
b9004,t_presidents,92,presidents
b9291,t_non-fiction,92,non-fiction
b6450,t_humour,92,humour
b8776,t_christian,92,christian
b8759,t_crime,92,crime
b2981,t_suspense,92,suspense
b4050,t_religion,92,religion
b896,t_disturbing,92,disturbing
b1864,t_mystery,92,mystery
b5290,t_supernatural,92,supernatural
b8770,t_shifters,92,shifters
b7565,t_mental-illness,92,mental-illness
b1692,t_romance,92,romance
b4636,t_crime,92,crime
b4860,t_sigma-force,92,sigma-force
b9638,t_romance,92,romance
b9877,t_science-fiction,92,science-fiction
b9799,t_time-travel,92,time-travel
b9751,t_christianity,92,christianity
b4334,t_demons,92,demons
b2113,t_mystery-thriller,92,mystery-thriller
b7682,t_humor,92,humor
b3305,t_self-improvement,92,self-improvement
b6777,t_mystery,92,mystery
b6068,t_mystery,92,mystery
b798,t_animals,92,animals
b1781,t_funny,92,funny
b1907,t_fantasy,91,fantasy
b2851,t_comics,91,comics
b6958,t_historical-fiction,91,historical-fiction
b9584,t_regency-romance,91,regency-romance
b7228,t_war,91,war
b3278,t_high-fantasy,91,high-fantasy
b595,t_friendship,91,friendship
b4401,t_canadian,91,canadian
b1849,t_coming-of-age,91,coming-of-age
b6020,t_romance-historical,91,romance-historical
b1234,t_mental-health,91,mental-health
b6084,t_humor,91,humor
b2604,t_urban-fantasy,91,urban-fantasy
b7638,t_space-opera,91,space-opera
b4419,t_classics,91,classics
b6764,t_memoirs,91,memoirs
b1116,t_india,91,india
b4954,t_magic,91,magic
b3410,t_historical,91,historical
b3379,t_french-lit,91,french-lit
b7214,t_paranormal,91,paranormal
b9316,t_romance,91,romance
b7736,t_regency-romance,91,regency-romance
b6065,t_biology,91,biology
b9285,t_p-c-cast,91,p-c-cast
b5025,t_magic,91,magic
b8289,t_pulitzer-prize,91,pulitzer-prize
b561,t_sci-fi-fantasy,91,sci-fi-fantasy
b3434,t_sports,91,sports
b1713,t_chic-lit,91,chic-lit
b9651,t_essays,91,essays
b2242,t_spy,91,spy
b3606,t_food,91,food
b580,t_nonfiction,91,nonfiction
b484,t_satire,91,satire
b3156,t_turkish,91,turkish
b2526,t_comic-books,91,comic-books
b2728,t_the-expanse,91,the-expanse
b5127,t_historical-fiction,91,historical-fiction
b5127,t_african-american,91,african-american
b4861,t_spirituality,91,spirituality
b5037,t_asia,91,asia
b7338,t_humor,91,humor
b932,t_business,91,business
b8509,t_paranormal-romance,91,paranormal-romance
b3615,t_historical,91,historical
b7040,t_mystery,91,mystery
b1079,t_new-age,91,new-age
b3732,t_erotic-romance,91,erotic-romance
b4037,t_biography,91,biography
b1701,t_memoirs,91,memoirs
b7427,t_mystery,91,mystery
b9767,t_historical-fiction,91,historical-fiction
b4405,t_star-wars,91,star-wars
b3580,t_historical,91,historical
b5069,t_animals,91,animals
b5766,t_historical,91,historical
b1220,t_marriage,91,marriage
b7122,t_preston-child,91,preston-child
b4171,t_non-fiction,91,non-fiction
b3039,t_adventure,91,adventure
b4713,t_suspense,91,suspense
b339,t_bedtime,91,bedtime
b8760,t_theatre,91,theatre
b7921,t_classics,91,classics
b3564,t_biographies,91,biographies
b5597,t_science-fiction,91,science-fiction
b3376,t_family,91,family
b7748,t_detective,91,detective
b5319,t_canada,91,canada
b3718,t_war,91,war
b5832,t_contemporary-romance,91,contemporary-romance
b3560,t_history,91,history
b1538,t_historical-fiction,91,historical-fiction
b6509,t_sf,91,sf
b1897,t_psychology,91,psychology
b8186,t_romance,91,romance
b8868,t_miss-marple,91,miss-marple
b698,t_psychology,91,psychology
b5152,t_historical-fiction,91,historical-fiction
b7817,t_russian,91,russian
b8837,t_adventure,91,adventure
b2903,t_non-fiction,91,non-fiction
b422,t_sci-fi-fantasy,91,sci-fi-fantasy
b3188,t_supernatural,91,supernatural
b4707,t_memoir,91,memoir
b9116,t_miss-marple,91,miss-marple
b4464,t_classic,91,classic
b2855,t_memoirs,91,memoirs
b7310,t_canada,91,canada
b8110,t_funny,91,funny
b9292,t_nonfiction,91,nonfiction
b6843,t_suspense,91,suspense
b8808,t_fantasy,91,fantasy
b1311,t_romance,91,romance
b3794,t_humor,91,humor
b804,t_classics,91,classics
b3744,t_detective,91,detective
b8990,t_horror,91,horror
b2965,t_prehistoric,91,prehistoric
b5192,t_sf-masterworks,91,sf-masterworks
b8712,t_diary-of-a-wimpy-kid,91,diary-of-a-wimpy-kid
b7292,t_political,91,political
b7779,t_nonfiction,91,nonfiction
b3826,t_classics,91,classics
b2155,t_thriller,91,thriller
b9385,t_dc,91,dc
b3423,t_non-fiction,91,non-fiction
b4581,t_epic-fantasy,91,epic-fantasy
b2913,t_erotic,91,erotic
b9729,t_romance-historical,91,romance-historical
b5045,t_magical-realism,91,magical-realism
b3413,t_self-improvement,91,self-improvement
b4080,t_psychology,91,psychology
b3541,t_space-opera,91,space-opera
b3117,t_epic-fantasy,91,epic-fantasy
b3864,t_sci-fi,91,sci-fi
b7697,t_supernatural,91,supernatural
b7208,t_classics,91,classics
b6152,t_sf,91,sf
b1012,t_wwii,91,wwii
b5245,t_manga,91,manga
b5964,t_romance,91,romance
b5926,t_war,91,war
b9094,t_history,91,history
b6034,t_suicide,91,suicide
b8794,t_historical,91,historical
b998,t_classics,91,classics
b3792,t_humor,91,humor
b216,t_tear-jerker,91,tear-jerker
b5639,t_mysteries,91,mysteries
b1966,t_ireland,91,ireland
b3042,t_romance,91,romance
b7801,t_friends-to-lovers,91,friends-to-lovers
b8043,t_abuse,91,abuse
b2142,t_fantasy,91,fantasy
b9964,t_science-fiction,91,science-fiction
b6365,t_abuse,91,abuse
b4599,t_adventure,91,adventure
b836,t_travel,91,travel
b8048,t_food,91,food
b3933,t_history,91,history
b6613,t_non-fiction,91,non-fiction
b867,t_holocaust,91,holocaust
b8338,t_cooking,91,cooking
b9245,t_fruits-basket,91,fruits-basket
b8296,t_spiritual,91,spiritual
b2059,t_mystery,91,mystery
b9752,t_romance,91,romance
b2258,t_horror,91,horror
b9516,t_canadian,91,canadian
b5984,t_adventure,91,adventure
b120,t_chicklit,91,chicklit
b634,t_comedy,91,comedy
b6148,t_mysteries,91,mysteries
b5337,t_suspense,91,suspense
b6648,t_classics,91,classics
b5836,t_mysteries,91,mysteries
b1187,t_translation,91,translation
b9508,t_fantasy,91,fantasy
b2444,t_business,91,business
b2699,t_funny,91,funny
b4337,t_romance,91,romance
b4604,t_erotic,91,erotic
b2152,t_thriller,91,thriller
b2595,t_romance,91,romance
b4721,t_non-fiction,91,non-fiction
b7138,t_history,91,history
b7433,t_coming-of-age,91,coming-of-age
b5224,t_fae,91,fae
b6400,t_biography,91,biography
b5153,t_sports,91,sports
b6424,t_bdsm,91,bdsm
b6195,t_german,91,german
b4458,t_adventure,91,adventure
b4458,t_science-fiction,91,science-fiction
b5526,t_humor,91,humor
b3973,t_horror,91,horror
b7807,t_graphic-novel,91,graphic-novel
b8649,t_thriller,91,thriller
b4756,t_mystery,91,mystery
b2738,t_rory-gilmore,91,rory-gilmore
b9420,t_bdsm,91,bdsm
b7765,t_zombie,91,zombie
b6161,t_mystery-thriller,91,mystery-thriller
b4912,t_suspense,91,suspense
b8285,t_dc,91,dc
b8174,t_american-history,91,american-history
b3242,t_biography,91,biography
b7852,t_christian-life,91,christian-life
b6137,t_chick-lit,91,chick-lit
b5536,t_adventure,91,adventure
b3741,t_mystery-thriller,91,mystery-thriller
b7048,t_mystery,91,mystery
b4967,t_humor,91,humor
b860,t_classics,91,classics
b5140,t_books-about-books,91,books-about-books
b5116,t_latin-american,91,latin-american
b5437,t_adventure,91,adventure
b4942,t_religion,91,religion
b5610,t_non-fiction,91,non-fiction
b5388,t_time-travel,91,time-travel
b2379,t_memoirs,91,memoirs
b4766,t_graphic-novels,91,graphic-novels
b8462,t_greek-mythology,91,greek-mythology
b4914,t_drizzt,91,drizzt
b979,t_paranormal,91,paranormal
b8484,t_animals,91,animals
b6244,t_romance,91,romance
b4073,t_contemporary-romance,91,contemporary-romance
b6929,t_military,91,military
b4751,t_paranormal,91,paranormal
b8058,t_chick-lit,91,chick-lit
b9153,t_soul-screamers,91,soul-screamers
b7673,t_historical-fiction,90,historical-fiction
b4150,t_crime,90,crime
b8488,t_teacher-student,90,teacher-student
b6470,t_chick-lit,90,chick-lit
b3600,t_science-fiction,90,science-fiction
b5055,t_sf,90,sf
b2492,t_nonfiction,90,nonfiction
b6670,t_memoir,90,memoir
b5016,t_adventure,90,adventure
b6771,t_fairy-tales,90,fairy-tales
b8087,t_historical,90,historical
b6582,t_fantasy,90,fantasy
b844,t_storytime,90,storytime
b5849,t_graphic-novels-comics,90,graphic-novels-comics
b4650,t_arthurian,90,arthurian
b897,t_scifi-fantasy,90,scifi-fantasy
b1856,t_essays,90,essays
b4490,t_crime,90,crime
b2744,t_food,90,food
b9390,t_chick-lit,90,chick-lit
b9843,t_australian,90,australian
b4378,t_steampunk,90,steampunk
b7305,t_world-war-ii,90,world-war-ii
b9588,t_mystery,90,mystery
b7037,t_mystery,90,mystery
b8220,t_presidents,90,presidents
b7119,t_sf,90,sf
b9694,t_romance,90,romance
b8181,t_graphic-novels,90,graphic-novels
b5506,t_sci-fi-fantasy,90,sci-fi-fantasy
b4578,t_adventure,90,adventure
b4509,t_spanish,90,spanish
b8646,t_cozy-mystery,90,cozy-mystery
b8599,t_mangas,90,mangas
b3475,t_thriller,90,thriller
b5657,t_cookbook,90,cookbook
b1750,t_business,90,business
b6405,t_mystery,90,mystery
b7017,t_thriller,90,thriller
b5467,t_mystery,90,mystery
b8254,t_thriller,90,thriller
b4652,t_music,90,music
b5240,t_jo-nesbo,90,jo-nesbo
b3329,t_speculative-fiction,90,speculative-fiction
b4090,t_spiritual,90,spiritual
b6826,t_mystery,90,mystery
b8127,t_south-africa,90,south-africa
b2952,t_historical-fiction,90,historical-fiction
b9409,t_romance,90,romance
b9874,t_philosophy,90,philosophy
b6488,t_cozy-mystery,90,cozy-mystery
b7383,t_animals,90,animals
b3358,t_humour,90,humour
b4647,t_crime,90,crime
b5354,t_classic,90,classic
b8855,t_biography,90,biography
b1026,t_romance,90,romance
b935,t_classic-literature,90,classic-literature
b8718,t_romance-historical,90,romance-historical
b7282,t_epic-fantasy,90,epic-fantasy
b4889,t_paranormal-romance,90,paranormal-romance
b2920,t_thrillers,90,thrillers
b930,t_pulitzer-winners,90,pulitzer-winners
b3035,t_rizzoli-isles,90,rizzoli-isles
b5754,t_fantasy,90,fantasy
b2536,t_arthur-c-clarke,90,arthur-c-clarke
b2664,t_espionage,90,espionage
b9561,t_russia,90,russia
b4699,t_science,90,science
b3872,t_african-american,90,african-american
b3421,t_politics,90,politics
b8083,t_religion,90,religion
b7845,t_psychology,90,psychology
b9852,t_thriller,90,thriller
b8408,t_urban-fantasy,90,urban-fantasy
b6553,t_classic,90,classic
b3957,t_kinsey-millhone,90,kinsey-millhone
b7082,t_historical,90,historical
b9304,t_writing,90,writing
b1080,t_love,90,love
b5967,t_adventure,90,adventure
b5857,t_paranormal-romance,90,paranormal-romance
b5997,t_chick-lit,90,chick-lit
b9836,t_contemporary-romance,90,contemporary-romance
b6593,t_philosophy,90,philosophy
b8195,t_cookbooks,90,cookbooks
b7680,t_romance,90,romance
b1931,t_magic,90,magic
b7619,t_miss-marple,90,miss-marple
b1295,t_erotica,90,erotica
b9110,t_war,90,war
b2908,t_coming-of-age,90,coming-of-age
b2685,t_romance,90,romance
b5371,t_fantasy,90,fantasy
b1328,t_thriller,90,thriller
b5543,t_erotica,90,erotica
b9029,t_humor,90,humor
b9301,t_christian,90,christian
b6338,t_mystery,90,mystery
b220,t_non-fiction,90,non-fiction
b1198,t_lgbtq,90,lgbtq
b4356,t_science,90,science
b2272,t_crime,90,crime
b9851,t_graphic-novels,90,graphic-novels
b6572,t_philosophy,90,philosophy
b7582,t_chick-lit,90,chick-lit
b8610,t_the-clique,90,the-clique
b3794,t_glbt,90,glbt
b3222,t_basketball,90,basketball
b1377,t_mystery,90,mystery
b6047,t_historical,90,historical
b2648,t_classic,90,classic
b7339,t_memoirs,90,memoirs
b7843,t_science-fiction,90,science-fiction
b7510,t_contemporary-romance,90,contemporary-romance
b2742,t_china,90,china
b4588,t_epic-fantasy,90,epic-fantasy
b6432,t_kindle-first,90,kindle-first
b4462,t_spirituality,90,spirituality
b9581,t_space-opera,90,space-opera
b9086,t_romance,90,romance
b3311,t_asia,90,asia
b5445,t_chicklit,90,chicklit
b9721,t_military-history,90,military-history
b5781,t_suspense,90,suspense
b8996,t_vietnam-war,90,vietnam-war
b8778,t_thriller,90,thriller
b6941,t_regency,90,regency
b6231,t_biography,90,biography
b9353,t_non-fiction,90,non-fiction
b7995,t_mysteries,90,mysteries
b4342,t_fantasy,90,fantasy
b4905,t_mystery,90,mystery
b6200,t_mystery,90,mystery
b3413,t_leadership,90,leadership
b8205,t_royalty,90,royalty
b5915,t_victorian,90,victorian
b9101,t_music,90,music
b5761,t_psychology,90,psychology
b2322,t_asia,90,asia
b3913,t_philosophy,90,philosophy
b8135,t_military,90,military
b6796,t_crime,90,crime
b9837,t_science-fiction,90,science-fiction
b132,t_rory-gilmore-challenge,90,rory-gilmore-challenge
b8968,t_romance,90,romance
b6881,t_chick-lit,90,chick-lit
b1773,t_rockstar,90,rockstar
b5415,t_sci-fi-fantasy,90,sci-fi-fantasy
b2029,t_romance,90,romance
b4700,t_suspense,90,suspense
b2706,t_romance-contemporary,90,romance-contemporary
b8967,t_contemporary-romance,90,contemporary-romance
b3949,t_political-science,90,political-science
b7434,t_military,90,military
b4896,t_paranormal,90,paranormal
b1426,t_drama,90,drama
b1772,t_adventure,90,adventure
b1017,t_war,90,war
b9101,t_rock-stars,90,rock-stars
b6928,t_political,90,political
b9522,t_war,90,war
b9522,t_military,90,military
b4268,t_thriller,90,thriller
b5699,t_classics,90,classics
